x, y
4.637681159420289, 0.023283582089552224
11.014492753623188, 0.042985074626865655
15.652173913043477, 0.06208955223880595
20.289855072463766, 0.0817910447761194
23.768115942028984, 0.1008955223880597
27.246376811594203, 0.12119402985074626
30.72463768115942, 0.14029850746268657
34.20289855072464, 0.16
38.26086956521739, 0.17970149253731343
41.73913043478261, 0.1826865671641791
46.95652173913044, 0.191044776119403
53.333333333333336, 0.2101492537313433
59.130434782608695, 0.22447761194029853
63.18840579710145, 0.231044776119403
67.82608695652175, 0.23462686567164182
73.04347826086956, 0.23164179104477614
76.52173913043478, 0.22507462686567165
80.57971014492753, 0.2155223880597015
82.89855072463769, 0.20597014925373136
85.79710144927537, 0.19343283582089554
87.53623188405797, 0.18328358208955225
93.33333333333334, 0.17373134328358208
97.3913043478261, 0.18208955223880596
99.71014492753623, 0.19044776119402987
103.18840579710145, 0.19880597014925375
111.8840579710145, 0.20716417910447762
119.42028985507247, 0.2
123.47826086956522, 0.18985074626865672
126.3768115942029, 0.1808955223880597
128.69565217391306, 0.17253731343283582
131.59420289855075, 0.1617910447761194
136.231884057971, 0.1564179104477612
140.8695652173913, 0.16298507462686568
143.18840579710144, 0.1719402985074627
146.66666666666669, 0.17910447761194032
151.30434782608697, 0.18567164179104478
155.94202898550725, 0.1880597014925373
162.8985507246377, 0.18447761194029852
168.69565217391306, 0.17611940298507464
173.33333333333334, 0.16776119402985076
176.81159420289856, 0.16
180.28985507246378, 0.15223880597014924
185.5072463768116, 0.14686567164179104
190.14492753623188, 0.14029850746268657
191.8840579710145, 0.1325373134328358
193.6231884057971, 0.12417910447761193
195.94202898550725, 0.11582089552238806
198.2608695652174, 0.1026865671641791
200.57971014492753, 0.09134328358208954
203.47826086956522, 0.07940298507462686
205.79710144927537, 0.06865671641791044
209.2753623188406, 0.05552238805970147
215.07246376811594, 0.037014925373134305
223.768115942029, 0.011940298507462671
