x, y
14.065934065934066, 0.14545454545454573
20.21978021978022, 0.21515151515151543
29.89010989010989, 0.41212121212121233
35.16483516483517, 0.6060606060606062
40, 0.8454545454545455
42.637362637362635, 1
47.472527472527474, 1.2
53.62637362637363, 1.4
58.02197802197802, 1.4939393939393937
61.53846153846153, 1.5424242424242423
67.6923076923077, 1.5787878787878786
73.4065934065934, 1.5454545454545454
77.36263736263737, 1.4909090909090907
81.31868131868131, 1.4
85.27472527472528, 1.2696969696969695
87.03296703296704, 1.206060606060606
90.98901098901098, 1.1606060606060606
95.38461538461539, 1.203030303030303
97.14285714285714, 1.2757575757575756
100.65934065934066, 1.3484848484848484
104.17582417582418, 1.3818181818181818
109.89010989010988, 1.406060606060606
115.6043956043956, 1.3818181818181818
120.87912087912088, 1.321212121212121
124.83516483516483, 1.2545454545454544
127.91208791208791, 1.1787878787878787
129.23076923076923, 1.1242424242424243
130.98901098901098, 1.0818181818181818
134.94505494505495, 1.0484848484848486
138.90109890109892, 1.093939393939394
141.53846153846155, 1.1666666666666665
145.4945054945055, 1.215151515151515
149.01098901098902, 1.2515151515151515
154.28571428571428, 1.2696969696969695
159.56043956043956, 1.2545454545454544
164.39560439560438, 1.209090909090909
170.1098901098901, 1.1303030303030304
175.82417582417582, 1.0121212121212122
183.2967032967033, 0.8121212121212122
186.8131868131868, 0.6848484848484849
188.57142857142856, 0.6121212121212123
194.28571428571428, 0.42121212121212137
203.95604395604394, 0.22424242424242447
211.42857142857142, 0.13939393939393963
222.41758241758242, 0.06666666666666698
