x, y
6.060606060606062, 0.04166666666666685
19.393939393939394, 0.12083333333333357
26.666666666666664, 0.21250000000000013
33.333333333333336, 0.3250000000000002
39.39393939393939, 0.49583333333333346
44.84848484848485, 0.6458333333333335
49.09090909090909, 0.7458333333333333
55.75757575757576, 0.8500000000000001
62.42424242424242, 0.9125
69.6969696969697, 0.9416666666666667
76.36363636363637, 0.9208333333333334
82.42424242424242, 0.8625
87.27272727272728, 0.775
92.12121212121212, 0.7375
96.96969696969697, 0.7708333333333334
100.60606060606061, 0.8500000000000001
104.24242424242425, 0.8958333333333334
113.33333333333333, 0.9333333333333333
121.81818181818183, 0.9041666666666667
127.27272727272728, 0.8541666666666667
130.9090909090909, 0.7791666666666668
135.75757575757575, 0.7375
140.60606060606062, 0.775
143.63636363636363, 0.8458333333333334
147.87878787878788, 0.8916666666666667
152.72727272727275, 0.9333333333333333
156.96969696969697, 0.9416666666666667
164.24242424242425, 0.925
168.4848484848485, 0.8791666666666667
174.54545454545456, 0.8125
178.1818181818182, 0.75
184.24242424242425, 0.6125
187.87878787878788, 0.5208333333333335
191.51515151515153, 0.4125000000000001
195.75757575757575, 0.3125000000000001
201.8181818181818, 0.21666666666666679
208.4848484848485, 0.13750000000000018
220.60606060606062, 0.05833333333333357
