x, y
8.695652173913043, 0.023283582089552224
16.81159420289855, 0.042985074626865655
23.768115942028984, 0.06208955223880595
29.565217391304348, 0.08238805970149253
35.94202898550725, 0.10149253731343283
40.57971014492754, 0.10985074626865671
45.21739130434783, 0.11223880597014925
51.594202898550726, 0.12119402985074626
57.971014492753625, 0.13134328358208955
63.18840579710145, 0.13671641791044775
70.14492753623189, 0.14029850746268657
77.68115942028986, 0.1355223880597015
82.89855072463769, 0.12835820895522387
86.3768115942029, 0.12119402985074626
89.27536231884058, 0.11283582089552238
93.33333333333334, 0.11044776119402985
97.97101449275362, 0.11641791044776119
101.44927536231884, 0.1253731343283582
105.5072463768116, 0.1319402985074627
113.62318840579711, 0.13791044776119404
120.57971014492755, 0.13432835820895522
125.79710144927536, 0.12776119402985076
128.69565217391306, 0.12119402985074626
131.59420289855075, 0.11343283582089551
135.6521739130435, 0.11044776119402985
140.8695652173913, 0.11820895522388059
143.768115942029, 0.12597014925373134
147.82608695652175, 0.13313432835820896
152.46376811594203, 0.13791044776119404
157.68115942028987, 0.14029850746268657
164.6376811594203, 0.1373134328358209
169.2753623188406, 0.1325373134328358
176.23188405797103, 0.12119402985074626
180.8695652173913, 0.11343283582089551
187.82608695652175, 0.10925373134328357
191.30434782608697, 0.10149253731343283
194.7826086956522, 0.088955223880597
197.68115942028987, 0.07940298507462686
200, 0.07164179104477611
202.8985507246377, 0.06089552238805969
208.69565217391306, 0.04238805970149252
216.81159420289856, 0.023283582089552224
220.8695652173913, 0.0143283582089552
