x, y
3.4782608695652186, 0.023283582089552224
8.695652173913043, 0.042985074626865655
12.753623188405797, 0.06268656716417909
16.81159420289855, 0.0817910447761194
20.289855072463766, 0.10149253731343283
23.18840579710145, 0.12119402985074626
26.08695652173913, 0.1408955223880597
28.985507246376812, 0.16059701492537315
31.304347826086957, 0.18029850746268658
34.20289855072464, 0.1994029850746269
37.10144927536232, 0.21492537313432836
41.15942028985507, 0.22149253731343285
45.21739130434783, 0.22805970149253735
48.69565217391305, 0.23880597014925375
54.492753623188406, 0.2585074626865672
58.55072463768116, 0.26985074626865674
60.869565217391305, 0.2782089552238806
67.82608695652175, 0.2853731343283582
75.36231884057972, 0.2788059701492538
78.26086956521739, 0.2692537313432836
80.57971014492753, 0.2585074626865672
84.63768115942028, 0.23940298507462687
87.53623188405797, 0.22447761194029853
89.85507246376812, 0.21373134328358212
92.7536231884058, 0.21134328358208956
96.23188405797102, 0.2173134328358209
98.55072463768116, 0.2274626865671642
101.44927536231884, 0.23880597014925375
106.08695652173914, 0.24656716417910451
111.30434782608695, 0.25074626865671645
117.10144927536233, 0.24537313432835822
121.73913043478261, 0.23582089552238808
126.3768115942029, 0.21970149253731344
129.85507246376812, 0.20179104477611942
135.6521739130435, 0.18985074626865672
140.28985507246375, 0.1994029850746269
143.768115942029, 0.21134328358208956
146.66666666666669, 0.2191044776119403
151.8840579710145, 0.2256716417910448
156.52173913043478, 0.2274626865671642
162.31884057971016, 0.2238805970149254
166.3768115942029, 0.2173134328358209
169.85507246376812, 0.21134328358208956
173.33333333333334, 0.1994029850746269
178.55072463768116, 0.1880597014925373
184.92753623188406, 0.17791044776119402
188.9855072463768, 0.1719402985074627
191.8840579710145, 0.16
193.6231884057971, 0.14985074626865671
199.42028985507247, 0.12119402985074626
203.47826086956522, 0.10149253731343283
206.95652173913044, 0.0817910447761194
211.0144927536232, 0.06268656716417909
215.6521739130435, 0.042985074626865655
220.8695652173913, 0.023283582089552224
